,amount,symbol,cash,date,signer,sender,asset
117,99.874112,,tsUSDC,2022-02-25,6fDS4Mh8bhgyVqn4xeDmxUMGfq2bgD3xUCUMiBVuPuVL,6fDS4Mh8bhgyVqn4xeDmxUMGfq2bgD3xUCUMiBVuPuVL,SOL (tsUSDC)
118,8028.853409,,tsUSDC,2022-02-25,FcBUh6cjqgss9A4rUH1wYVPxBD5s93tJD3mCedvHpoPk,FcBUh6cjqgss9A4rUH1wYVPxBD5s93tJD3mCedvHpoPk,SOL (tsUSDC)
119,498.633474,,tsUSDC,2022-02-25,G85V1sQfcQ2JwWVsqAuEfEzq3UEZTcZMC4dr5aXosSdo,G85V1sQfcQ2JwWVsqAuEfEzq3UEZTcZMC4dr5aXosSdo,SOL (tsUSDC)
120,499.222438,,tsUSDC,2022-02-28,BW7DGHPN5ufXuReR1AsT3knQNEcJ6iYP43Sh6tKt2aqH,BW7DGHPN5ufXuReR1AsT3knQNEcJ6iYP43Sh6tKt2aqH,SOL (tsUSDC)
121,99.683191,,tsUSDC,2022-03-01,65JtYtGGmGSQjkkVCqUD94WzscBnc6dDhdR7Q9NZNWHc,65JtYtGGmGSQjkkVCqUD94WzscBnc6dDhdR7Q9NZNWHc,SOL (tsUSDC)
122,279.570827,,tsUSDC,2022-03-02,7etxrP9LU9xwDVfGpEUrG1XYhq64ttE5rbrGhGymQrvY,7etxrP9LU9xwDVfGpEUrG1XYhq64ttE5rbrGhGymQrvY,SOL (tsUSDC)
123,996.78642,,tsUSDC,2022-03-02,BYx8m9X2Nxi4iUaT56hiiq7xz4H2aSn4x34rQpRW2QCx,BYx8m9X2Nxi4iUaT56hiiq7xz4H2aSn4x34rQpRW2QCx,SOL (tsUSDC)
124,252.138967,,tsUSDC,2022-03-02,FmZti3EWSSPMXvwAvM5V9W59k8wvKYMVczRTTMER1fo7,FmZti3EWSSPMXvwAvM5V9W59k8wvKYMVczRTTMER1fo7,SOL (tsUSDC)
125,253.443112,,tsUSDC,2022-03-04,FmZti3EWSSPMXvwAvM5V9W59k8wvKYMVczRTTMER1fo7,FmZti3EWSSPMXvwAvM5V9W59k8wvKYMVczRTTMER1fo7,SOL (tsUSDC)
126,885.231068,,tsUSDC,2022-03-07,42v1pCEQ45WESBNLoDD457mYtpLYR6HG478ifvtNknpF,42v1pCEQ45WESBNLoDD457mYtpLYR6HG478ifvtNknpF,SOL (tsUSDC)
127,5.55879,,tsUSDC,2022-03-08,6DP8d8mvQt3zuA6HJD55javdhozwwbJD9hJAPeedrfp4,6DP8d8mvQt3zuA6HJD55javdhozwwbJD9hJAPeedrfp4,SOL (tsUSDC)
128,986.18871,,tsUSDC,2022-03-10,6R6F6PshoDUyPVZbKBWgjX7vq1jgedgt6No836pY76C3,6R6F6PshoDUyPVZbKBWgjX7vq1jgedgt6No836pY76C3,SOL (tsUSDC)
129,498.000287,,tsUSDC,2022-03-11,4L1DGvksUNSjBnqYaHcsGFemtxeH1DgBRwPUF6KLLCLk,4L1DGvksUNSjBnqYaHcsGFemtxeH1DgBRwPUF6KLLCLk,SOL (tsUSDC)
130,79.850935,,tsUSDC,2022-03-12,HggFgthnC6R9MWNoCa8Cb5S7NVrVBqN73nuKehzyqsuB,HggFgthnC6R9MWNoCa8Cb5S7NVrVBqN73nuKehzyqsuB,SOL (tsUSDC)
187,2000.0,USDC,USDC,2021-12-28,129soXcPUEYUkE7aJzoDkq8tEANtaptoPaf8EQXMo6U9,129soXcPUEYUkE7aJzoDkq8tEANtaptoPaf8EQXMo6U9,SOL
188,382.520189,USDC,USDC,2021-12-28,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD,BTC
189,2000.0,USDC,USDC,2021-12-28,25rud6vSZNQ1Y5we6kGvW6AFfuoE3J4HgjfDcC4GMu15,25rud6vSZNQ1Y5we6kGvW6AFfuoE3J4HgjfDcC4GMu15,MNGO
190,20.0,USDC,USDC,2021-12-28,26S4uBauaDQ9A4qWPE5hHWFokoQyjwMSKYusF4JUXqLJ,26S4uBauaDQ9A4qWPE5hHWFokoQyjwMSKYusF4JUXqLJ,BTC
191,140.0,USDC,USDC,2021-12-28,2CXSS2a9FK6a8VYBYRNK8mES367VJq824zrmAP26ov98,2CXSS2a9FK6a8VYBYRNK8mES367VJq824zrmAP26ov98,MNGO
192,100.0,USDC,USDC,2021-12-28,2UpzojSHycrTunbz3xn93Ci8k7QpPTjdprcLK1homCxS,2UpzojSHycrTunbz3xn93Ci8k7QpPTjdprcLK1homCxS,BTC
193,10000.0,USDC,USDC,2021-12-28,2cS6syQXkWr3ZQKiMiBaixR6mqUSjwMB5YR9AEw4Xax1,2cS6syQXkWr3ZQKiMiBaixR6mqUSjwMB5YR9AEw4Xax1,MNGO
194,300.0,USDC,USDC,2021-12-28,2m97ZMH98TzeV2fWtoBnQZRUY4NhpfdUn8S63kFBknLi,2m97ZMH98TzeV2fWtoBnQZRUY4NhpfdUn8S63kFBknLi,SOL
195,250.0,USDC,USDC,2021-12-28,2m97ZMH98TzeV2fWtoBnQZRUY4NhpfdUn8S63kFBknLi,2m97ZMH98TzeV2fWtoBnQZRUY4NhpfdUn8S63kFBknLi,MNGO
196,550.0,USDC,USDC,2021-12-28,2m97ZMH98TzeV2fWtoBnQZRUY4NhpfdUn8S63kFBknLi,2m97ZMH98TzeV2fWtoBnQZRUY4NhpfdUn8S63kFBknLi,BTC
197,1.510574,USDC,USDC,2021-12-28,2qtxUGrLPjvgE8gSuNJfMNfxs7pBbme2h3c7oemXa1QE,2qtxUGrLPjvgE8gSuNJfMNfxs7pBbme2h3c7oemXa1QE,SOL
198,20000.0,USDC,USDC,2021-12-28,33D2DhYrk5stKVDtFV6Jfu2LGqPcTMEP8J7XrsRAfcxk,33D2DhYrk5stKVDtFV6Jfu2LGqPcTMEP8J7XrsRAfcxk,MNGO
199,5000.000538,USDC,USDC,2021-12-28,3V1HmecLr55cdDLEXzhN8tfz7qCq7UdD2KwjB4VT4duQ,3V1HmecLr55cdDLEXzhN8tfz7qCq7UdD2KwjB4VT4duQ,SOL
200,5000.000538,USDC,USDC,2021-12-28,3V1HmecLr55cdDLEXzhN8tfz7qCq7UdD2KwjB4VT4duQ,3V1HmecLr55cdDLEXzhN8tfz7qCq7UdD2KwjB4VT4duQ,BTC
201,150.0,USDC,USDC,2021-12-28,3iw4kmEPf37sx4jiVYDJQysp3qzLkh5aicrA38iMDMZ7,3iw4kmEPf37sx4jiVYDJQysp3qzLkh5aicrA38iMDMZ7,SOL
202,200.0,USDC,USDC,2021-12-28,3iw4kmEPf37sx4jiVYDJQysp3qzLkh5aicrA38iMDMZ7,3iw4kmEPf37sx4jiVYDJQysp3qzLkh5aicrA38iMDMZ7,BTC
203,1000.0,USDC,USDC,2021-12-28,3upQdKHx7afboT11EzAxkfiHHGo2UZhuSD9RbQevBPB3,3upQdKHx7afboT11EzAxkfiHHGo2UZhuSD9RbQevBPB3,SOL
204,100.0,USDC,USDC,2021-12-28,3zAszrFQyEhKQ9eB9qMwpzTLk3cx1y1WAnvBjU1bZ3xG,3zAszrFQyEhKQ9eB9qMwpzTLk3cx1y1WAnvBjU1bZ3xG,BTC
205,1000.094593,USDC,USDC,2021-12-28,3zWbXYFAMXrR1rUumDro4ELQQZhoMAd5DumwiGbQc1ms,3zWbXYFAMXrR1rUumDro4ELQQZhoMAd5DumwiGbQc1ms,SOL
206,1000.0,USDC,USDC,2021-12-28,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,SOL
207,1000.0,USDC,USDC,2021-12-28,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,BTC
208,3031.55505,USDC,USDC,2021-12-28,432DaYkzyf5EWRjJXHD7baJp3f95djNtSTtWPNg1VQUM,432DaYkzyf5EWRjJXHD7baJp3f95djNtSTtWPNg1VQUM,SOL
209,1500.0,USDC,USDC,2021-12-28,44Hv71rBRbNhpq4htb3GoaaLzrHr6rUAnwmMVWvo9v2G,44Hv71rBRbNhpq4htb3GoaaLzrHr6rUAnwmMVWvo9v2G,MNGO
210,20.000065,USDC,USDC,2021-12-28,461XhhiRwvfPpe6eCngcEQMpvCdni5jXeDoJhvvccMp8,461XhhiRwvfPpe6eCngcEQMpvCdni5jXeDoJhvvccMp8,SOL
211,3740.0,USDC,USDC,2021-12-28,463r1KmkoGxoE93jUrMG1AVgEhDhDhoEtP7LSjD3NVNe,463r1KmkoGxoE93jUrMG1AVgEhDhDhoEtP7LSjD3NVNe,BTC
212,150.0,USDC,USDC,2021-12-28,469eWZ9CZjgvPqVn3Ho2MPzWQzS5gLEMNzQFFsPx9Q6F,469eWZ9CZjgvPqVn3Ho2MPzWQzS5gLEMNzQFFsPx9Q6F,BTC
213,10000.0,USDC,USDC,2021-12-28,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,SOL
214,10000.0,USDC,USDC,2021-12-28,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,BTC
215,300.0,USDC,USDC,2021-12-28,4CP2bH8rvDjQFmBmvhXmmggHVpDzXzpRXikG9XnZqrd9,4CP2bH8rvDjQFmBmvhXmmggHVpDzXzpRXikG9XnZqrd9,SOL
216,1002.535434,USDC,USDC,2021-12-28,4P3o1zNc7UhrNMKCSr7NZLXkQUMjFMP7dmxK7Kfp89yu,4P3o1zNc7UhrNMKCSr7NZLXkQUMjFMP7dmxK7Kfp89yu,BTC
217,500.0,USDC,USDC,2021-12-28,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,SOL
218,500.0,USDC,USDC,2021-12-28,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,BTC
219,120.0,USDC,USDC,2021-12-28,4VB1F9VHPEoxnwxHnT3jQhMWMJrRavUgDZy2wang73cr,4VB1F9VHPEoxnwxHnT3jQhMWMJrRavUgDZy2wang73cr,MNGO
220,1823.792524,USDC,USDC,2021-12-28,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG,SOL
221,1000.758739,USDC,USDC,2021-12-28,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG,BTC
222,1.0,USDC,USDC,2021-12-28,4d3eH5EaZU7BrrJsuXDfziG966m1c4TiGhQBCZ7bJDv9,4d3eH5EaZU7BrrJsuXDfziG966m1c4TiGhQBCZ7bJDv9,SOL
223,1187.707916,USDC,USDC,2021-12-28,4pmoFNJ9eYyGnMbQgENnciDJeW8n2MNYDLm8BEYjiToj,4pmoFNJ9eYyGnMbQgENnciDJeW8n2MNYDLm8BEYjiToj,SOL
224,1000.0,USDC,USDC,2021-12-28,4w6qnCVTLdY4K3s5uYbUbnDFWPdP1vtvxRKdou3488Ne,4w6qnCVTLdY4K3s5uYbUbnDFWPdP1vtvxRKdou3488Ne,MNGO
225,10.0,USDC,USDC,2021-12-28,544q1b8uz4cirQnpUkZEJJQqvqpCKRmyfq9KAbQY2JP9,544q1b8uz4cirQnpUkZEJJQqvqpCKRmyfq9KAbQY2JP9,SOL
226,10.0,USDC,USDC,2021-12-28,544q1b8uz4cirQnpUkZEJJQqvqpCKRmyfq9KAbQY2JP9,544q1b8uz4cirQnpUkZEJJQqvqpCKRmyfq9KAbQY2JP9,MNGO
227,10.0,USDC,USDC,2021-12-28,544q1b8uz4cirQnpUkZEJJQqvqpCKRmyfq9KAbQY2JP9,544q1b8uz4cirQnpUkZEJJQqvqpCKRmyfq9KAbQY2JP9,BTC
228,2200.0,USDC,USDC,2021-12-28,54FwgyLCwpfUVGJZ39dTUxW8k8e9fjveV9mG7jFVubVe,54FwgyLCwpfUVGJZ39dTUxW8k8e9fjveV9mG7jFVubVe,SOL
229,330.0,USDC,USDC,2021-12-28,5AD5iQYuXj7cmEybKfdJ8prSCX1q5J2XJRH8REA6H3dn,5AD5iQYuXj7cmEybKfdJ8prSCX1q5J2XJRH8REA6H3dn,SOL
230,600.0,USDC,USDC,2021-12-28,5Rfyxo7iWzT11F7vvKsVFFb6nLq2y867FAwpa1vVtvZf,5Rfyxo7iWzT11F7vvKsVFFb6nLq2y867FAwpa1vVtvZf,BTC
231,9999.99,USDC,USDC,2021-12-28,5cvX5RGXCbX12Rso1UCTFFDdzgN9W7jMTHCDzKAthmuo,5cvX5RGXCbX12Rso1UCTFFDdzgN9W7jMTHCDzKAthmuo,SOL
232,823.450081,USDC,USDC,2021-12-28,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,MNGO
233,0.931269,USDC,USDC,2021-12-28,6DJEUVzJunfJKvTAeyShhn5pgEBJRgCXXAtBznDPpDmd,6DJEUVzJunfJKvTAeyShhn5pgEBJRgCXXAtBznDPpDmd,SOL
234,10.0,USDC,USDC,2021-12-28,6H9q1kvPwD2ZxS5ir2EDWF4RjH31Qto5fj3KUjirPSXq,6H9q1kvPwD2ZxS5ir2EDWF4RjH31Qto5fj3KUjirPSXq,SOL
235,23380.687713,USDC,USDC,2021-12-28,6NBTGMTn6JfkekdDo7mLpgsV2EuHaZTk7AXmxSchdmnZ,6NBTGMTn6JfkekdDo7mLpgsV2EuHaZTk7AXmxSchdmnZ,MNGO
236,24.970473,USDC,USDC,2021-12-28,6NpzrAYGFwsHs8BQV3sCzpvnHqaWRBUjDVfwLpzDH3oG,6NpzrAYGFwsHs8BQV3sCzpvnHqaWRBUjDVfwLpzDH3oG,SOL
237,188.891607,USDC,USDC,2021-12-28,6SMtbUKkRzr9N2PUfNVy4i9GjhHu6iLHMVGP5JJLK58D,6SMtbUKkRzr9N2PUfNVy4i9GjhHu6iLHMVGP5JJLK58D,SOL
238,190.419252,USDC,USDC,2021-12-28,6TitKDAMjEMFwjQEUkgAFjb6aL81Qr5vpL69ZjCE8KE9,6TitKDAMjEMFwjQEUkgAFjb6aL81Qr5vpL69ZjCE8KE9,SOL
239,1000.0,USDC,USDC,2021-12-28,6U2f1LRELU6uxVPJkiy7aSff82Pat7En9P92rsnPzCtG,6U2f1LRELU6uxVPJkiy7aSff82Pat7En9P92rsnPzCtG,MNGO
240,8527.566852,USDC,USDC,2021-12-28,6iZ4EgGatpuPewcbWJE45cwKC9o75bkNu5vovf4jSqEq,6iZ4EgGatpuPewcbWJE45cwKC9o75bkNu5vovf4jSqEq,SOL
241,5000.0,USDC,USDC,2021-12-28,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,SOL
242,5000.0,USDC,USDC,2021-12-28,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,BTC
243,800.0,USDC,USDC,2021-12-28,7AuwcWsx9mMgAFKvvBvnp1KbijLCuS2bjx5NxGTrhGnj,7AuwcWsx9mMgAFKvvBvnp1KbijLCuS2bjx5NxGTrhGnj,SOL
244,1720.0,USDC,USDC,2021-12-28,7BnCWPnXVvo845FbxmaTagfhXmxehBt4WXua9buTUd1V,7BnCWPnXVvo845FbxmaTagfhXmxehBt4WXua9buTUd1V,SOL
245,50000.0,USDC,USDC,2021-12-28,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,SOL
246,50118.674749,USDC,USDC,2021-12-28,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,MNGO
247,10.0,USDC,USDC,2021-12-28,7DAmJvX3dy95J44bHdvWcoqEFsudgFgUDWpmnj2q1KX1,7DAmJvX3dy95J44bHdvWcoqEFsudgFgUDWpmnj2q1KX1,SOL
248,125.0,USDC,USDC,2021-12-28,7UwBQLT7uc8DFabDUwRBgTCjm2Tprh79HoDwhPCap6v7,7UwBQLT7uc8DFabDUwRBgTCjm2Tprh79HoDwhPCap6v7,MNGO
249,5.0,USDC,USDC,2021-12-28,7jZVLYBFHfLXEUHxVCxDHDxxxtREALKd2e7QrYu87YSs,7jZVLYBFHfLXEUHxVCxDHDxxxtREALKd2e7QrYu87YSs,SOL
250,5.1111,USDC,USDC,2021-12-28,7jZVLYBFHfLXEUHxVCxDHDxxxtREALKd2e7QrYu87YSs,7jZVLYBFHfLXEUHxVCxDHDxxxtREALKd2e7QrYu87YSs,MNGO
251,3.1111,USDC,USDC,2021-12-28,7jZVLYBFHfLXEUHxVCxDHDxxxtREALKd2e7QrYu87YSs,7jZVLYBFHfLXEUHxVCxDHDxxxtREALKd2e7QrYu87YSs,BTC
252,3200.0,USDC,USDC,2021-12-28,7n26ccjF8ipFdYMAmUEGh9jTdRmS3XNzrKp3T4LyNbGs,7n26ccjF8ipFdYMAmUEGh9jTdRmS3XNzrKp3T4LyNbGs,SOL
253,3200.0,USDC,USDC,2021-12-28,7n26ccjF8ipFdYMAmUEGh9jTdRmS3XNzrKp3T4LyNbGs,7n26ccjF8ipFdYMAmUEGh9jTdRmS3XNzrKp3T4LyNbGs,MNGO
254,3200.0,USDC,USDC,2021-12-28,7n26ccjF8ipFdYMAmUEGh9jTdRmS3XNzrKp3T4LyNbGs,7n26ccjF8ipFdYMAmUEGh9jTdRmS3XNzrKp3T4LyNbGs,BTC
255,200.0,USDC,USDC,2021-12-28,7uyi1kdrG8NmFkX9AXAbJmxMx7KjSNDMXsuTogitCx43,7uyi1kdrG8NmFkX9AXAbJmxMx7KjSNDMXsuTogitCx43,SOL
256,887.162103,USDC,USDC,2021-12-28,8LXpW8fPk757j5zMGnkLYFaPP46MrmtnG5H8W3LcsbNh,8LXpW8fPk757j5zMGnkLYFaPP46MrmtnG5H8W3LcsbNh,BTC
257,1000.0,USDC,USDC,2021-12-28,8SbqXLQEBvFD2rZSMuUizkJQZ9TN2dqwFRnRQzGp6Kax,8SbqXLQEBvFD2rZSMuUizkJQZ9TN2dqwFRnRQzGp6Kax,SOL
258,933.827418,USDC,USDC,2021-12-28,8jDEJz1hwuQMNSaSbvouK9qSczvUF7V3XK1DXe3t3wfF,8jDEJz1hwuQMNSaSbvouK9qSczvUF7V3XK1DXe3t3wfF,SOL
259,17.350593,USDC,USDC,2021-12-28,8nQoqVAHXtdc2ikuEqVANyfjC5mmeUVuWh7dpc8diTy5,8nQoqVAHXtdc2ikuEqVANyfjC5mmeUVuWh7dpc8diTy5,SOL
260,178.967508,USDC,USDC,2021-12-28,99BK7JTsvGcnpuLL8zCWB3YYLTb2tNXftZmTfL7U5Aja,99BK7JTsvGcnpuLL8zCWB3YYLTb2tNXftZmTfL7U5Aja,SOL
261,10000.0,USDC,USDC,2021-12-28,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,SOL
262,2000.0,USDC,USDC,2021-12-28,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,MNGO
263,10000.0,USDC,USDC,2021-12-28,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,BTC
264,12.200112,USDC,USDC,2021-12-28,9Xj1w3kmQe2WS7CY2FbyuMZ9uYKgGc9hY9gCkSgzbUsr,9Xj1w3kmQe2WS7CY2FbyuMZ9uYKgGc9hY9gCkSgzbUsr,BTC
265,7475.009264,USDC,USDC,2021-12-28,9ZhpFwH6ZQiYAXCS4Ano74Ba5HHtTeTa7ah6N3RRfLsY,9ZhpFwH6ZQiYAXCS4Ano74Ba5HHtTeTa7ah6N3RRfLsY,SOL
266,2400.0,USDC,USDC,2021-12-28,9cEU2epMf5GVADvJVDZ7udN1dFQ5xQBocfnscUcbRcxR,9cEU2epMf5GVADvJVDZ7udN1dFQ5xQBocfnscUcbRcxR,BTC
267,63.0,USDC,USDC,2021-12-28,9poenUvwJTKLEYZ6e9DHjFSUdyHZ1FQ8NUbUEpEx3BBU,9poenUvwJTKLEYZ6e9DHjFSUdyHZ1FQ8NUbUEpEx3BBU,SOL
268,500.0,USDC,USDC,2021-12-28,9q2uJBkAYGh2oxpYhCmFDTYU9rRL13X5qoLS7CMTzpwP,9q2uJBkAYGh2oxpYhCmFDTYU9rRL13X5qoLS7CMTzpwP,SOL
269,500.0,USDC,USDC,2021-12-28,9vNSzH1iK7GsF8m2r8HQXf9pa6dysxHKyFQ3kmxqZ1gc,9vNSzH1iK7GsF8m2r8HQXf9pa6dysxHKyFQ3kmxqZ1gc,MNGO
270,80.443421,USDC,USDC,2021-12-28,A6FSrLg9osYhgsAUV53joTmmadgHX6oJbyVFfmBGs29L,A6FSrLg9osYhgsAUV53joTmmadgHX6oJbyVFfmBGs29L,SOL
271,1174.314983,USDC,USDC,2021-12-28,AGSt8UgvCsYP1BMZkrTkBL4ergLLZr5ovBZBuDZejzk2,AGSt8UgvCsYP1BMZkrTkBL4ergLLZr5ovBZBuDZejzk2,SOL
272,3000.0,USDC,USDC,2021-12-28,ATTh3kkXwDtk6YA4guPtVvhwq47ejhoqZk1i3SuJ5jMh,ATTh3kkXwDtk6YA4guPtVvhwq47ejhoqZk1i3SuJ5jMh,SOL
273,3000.0,USDC,USDC,2021-12-28,ATTh3kkXwDtk6YA4guPtVvhwq47ejhoqZk1i3SuJ5jMh,ATTh3kkXwDtk6YA4guPtVvhwq47ejhoqZk1i3SuJ5jMh,MNGO
274,2000.000153,USDC,USDC,2021-12-28,AUc9sXpFNKoW1RdiXaGt7Nf6YgsbRw4u34G35Qj44p9n,AUc9sXpFNKoW1RdiXaGt7Nf6YgsbRw4u34G35Qj44p9n,MNGO
275,5000.0,USDC,USDC,2021-12-28,AbDZp6xyiTajn2XPtSRYoQtLcmJaSGoi954yV2jq1wm7,AbDZp6xyiTajn2XPtSRYoQtLcmJaSGoi954yV2jq1wm7,BTC
276,5.000176,USDC,USDC,2021-12-28,AcpLkxaDSRRtzfhDDrH5yhZ3XrnGS5w29kvG8ymSmQm8,AcpLkxaDSRRtzfhDDrH5yhZ3XrnGS5w29kvG8ymSmQm8,SOL
277,174.0,USDC,USDC,2021-12-28,B6Ru3w1Go1uwdt1yfuRTSeoV6stx1116vEZweBmCGhwN,B6Ru3w1Go1uwdt1yfuRTSeoV6stx1116vEZweBmCGhwN,BTC
278,116.609199,USDC,USDC,2021-12-28,B8mNFZfjGGoV6PboNMbfzaHjEpMiZphzERoZpjutPqEQ,B8mNFZfjGGoV6PboNMbfzaHjEpMiZphzERoZpjutPqEQ,SOL
279,1000.0,USDC,USDC,2021-12-28,BCintPJybRRo85Soxmaey298dGq4KvUDuBeFW6BuN6Ar,BCintPJybRRo85Soxmaey298dGq4KvUDuBeFW6BuN6Ar,SOL
280,500.0,USDC,USDC,2021-12-28,BFaJuSN9SYQrDLF7PdV8NjsYf6jEdxKt49LwMCBwkgwc,BFaJuSN9SYQrDLF7PdV8NjsYf6jEdxKt49LwMCBwkgwc,SOL
281,4390.384568,USDC,USDC,2021-12-28,BXFoETtorE1aqvSepq7PjFUANyPZXCZscVHEev9AeVA6,BXFoETtorE1aqvSepq7PjFUANyPZXCZscVHEev9AeVA6,SOL
282,8.570746,USDC,USDC,2021-12-28,BXd28JqznyUBnN8ExU6nXkRcmkPRe1ofAsBFrhZCRZHm,BXd28JqznyUBnN8ExU6nXkRcmkPRe1ofAsBFrhZCRZHm,SOL
283,20000.002553,USDC,USDC,2021-12-28,BcMgwuZrorHzL3xnoKtaNMMZ41mqZ9tsuEdgMyqggzuc,BcMgwuZrorHzL3xnoKtaNMMZ41mqZ9tsuEdgMyqggzuc,MNGO
284,3000.0,USDC,USDC,2021-12-28,Bk3gZUNc63hjquiT5CymqzDJFZeiUdVpWPct8EoLgHtG,Bk3gZUNc63hjquiT5CymqzDJFZeiUdVpWPct8EoLgHtG,SOL
285,4000.029321,USDC,USDC,2021-12-28,BpvbaZ7GrKt3Aq9TQC59eNfZKco3UaM5fscMjkkHLmmC,BpvbaZ7GrKt3Aq9TQC59eNfZKco3UaM5fscMjkkHLmmC,BTC
286,0.010003,USDC,USDC,2021-12-28,BtA4eRSx4DzZGPizCGNBcTMY8Ae8QCHifcBbW3tQPb6S,BtA4eRSx4DzZGPizCGNBcTMY8Ae8QCHifcBbW3tQPb6S,SOL
287,79.688666,USDC,USDC,2021-12-28,BvscjLW3zQEPHYtq6GyQqxPBkU5iF2q5GvWyKfjv6zNq,BvscjLW3zQEPHYtq6GyQqxPBkU5iF2q5GvWyKfjv6zNq,SOL
288,3000.0,USDC,USDC,2021-12-28,C3VsEy1aieSarFenNnSEdBTYkPi7732rvwMiQf8hyFBn,C3VsEy1aieSarFenNnSEdBTYkPi7732rvwMiQf8hyFBn,MNGO
289,1000.000148,USDC,USDC,2021-12-28,CLvY3mAD19MN4USSuPJRaVBeDwF4BxMoxwx5XQ51Y6d1,CLvY3mAD19MN4USSuPJRaVBeDwF4BxMoxwx5XQ51Y6d1,MNGO
290,25.0,USDC,USDC,2021-12-28,CP9hwP4BRm9my7aVifnTGun8QciK1nETwgataRxgnRGQ,CP9hwP4BRm9my7aVifnTGun8QciK1nETwgataRxgnRGQ,SOL
291,10000.0,USDC,USDC,2021-12-28,CkKkrwBjKYYbjBgStgujYrRBqn2ZFHdrM1MFDTJqbQ8X,CkKkrwBjKYYbjBgStgujYrRBqn2ZFHdrM1MFDTJqbQ8X,MNGO
292,125130.0,USDC,USDC,2021-12-28,Cr8yD1S3xz4hKxgRbzYt7v3rqwZPFquhYjGVmzntRi7U,Cr8yD1S3xz4hKxgRbzYt7v3rqwZPFquhYjGVmzntRi7U,SOL
293,523.067463,USDC,USDC,2021-12-28,DBpCYPg3XaURq987o1MQwphyzjmD7VTWAjfQDgPw95aD,DBpCYPg3XaURq987o1MQwphyzjmD7VTWAjfQDgPw95aD,SOL
294,30.493093,USDC,USDC,2021-12-28,Dd5ctiry8N1FZ3pWYYX1n51poRav5KpWYyFeHyfLC83P,Dd5ctiry8N1FZ3pWYYX1n51poRav5KpWYyFeHyfLC83P,SOL
295,50.0,USDC,USDC,2021-12-28,Dn8du4SBy2pHFtsy2obfRGXrUDWrEMENUiVBhYeHKNmd,Dn8du4SBy2pHFtsy2obfRGXrUDWrEMENUiVBhYeHKNmd,BTC
296,0.988679,USDC,USDC,2021-12-28,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,SOL
